登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
086法登他000098,1,2,簡福助,185,0860624,0860707,0860707,9冊29頁,1,6,賴英照,財團法人基層金融研究訓練基金,0830226,台北市中山北路七段八十一巷五十一號,以研究改進金融制度，訓練並培育各級基層金融從業人員，俾提高業務經營效能，達成現代化為目的。,捐助,台灣省政府財政廳68.12.20(68)財二字第七六八０二號函,永久,81446842.10,1,0860707,0860716,0860716,,,,,,
086法登他000099,1,2,簡福助,233,0860627,0860707,0860707,12冊5頁,1,1,黃高香娥,財團法人台北市宏大社會福利事業基金會,0840612,台北市大同區太原路十一巷四號二樓,以社會低收入戶為對象，傳揚人飢己飢、人溺己溺之精神，辦理社會公益慈善事業。,捐助,台北市政府社會局84.4.17北市社二字第一七五五四號,永久,24500000.00,1,0860707,0860714,0860714,,,,,,
086法登他000100,1,2,簡福助,241,0860627,0860627,0860628,12冊21頁,1,4,牛川海,財團法人周凱劇場基金會,0770303,台北縣淡水鎮自強路八十巷二一號三樓,以協助劇場工作者研究及有關活動之推展。,捐助,教育部77.1.18台(77)社字第二四０二號,永久,1000000.00,1,0860627,0860708,0860708,,,,,,
086法登他000101,2,2,簡福助,329,0860702,0860725,0860729,16冊37頁,,0,穆閩珠,社團法人台北市環境保護協會,0770301,台北市士林區華岡路五五號,以推廣環境保護理念，落實環境保護運動，提升市民生活環境品質及協助政府推行政令為宗旨。,會費、捐助,台北市政府社會局76.7.28北市社一字第30886號函,永久,600000.00,1,0860725,0860805,0860805,,,,,,
086法登他000102,1,2,簡福助,620502,0860704,0860704,0860704,2冊99頁,2,6,林金能,財團法人台北市北投區慈生宮,0620417,台北市北投區立農街一段三二一號,宣揚五谷先帝濟世精神，勸導國民行善，辦理地方及社會福利事業。,捐助,台北市政府民政局六十六年十月二十七日。,永久,16985000.00,1,0860704,0860712,0860712,,,,,,
086法登他000103,1,2,簡福助,328,0860704,0860725,0860729,16冊35頁,,0,林傳掌,財團法人國立台北工專校友獎助基金會,0621126,台北市南京西路二三三巷一號二樓,發揚台北工專校友間之情感親睦與互助精神、增進前後期友好關係獎學協助養成優秀建設人才、啟發智慧研究科學發展工業、配合國策謀求社會福利。,贊同本會宗旨之校友捐助之,台北市政府教育局62.11.13六二北市教四字第０三五號函,永久,2279694.00,1,0860725,0860806,0860806,,,,,,
086法登他000104,1,2,簡福助,580357,0860708,0860716,0860717,2冊55頁,,0,陳天章,財團法人台北市北投慈后宮,0580731,台北市北投區清江路一六九號,宣揚聖母教義，辦理社會救濟。,捐助,台北市政府民政局58.6.5陽明政行字第一一九九四號,永久,16372528.00,1,0860716,0921016,0921016,,,,,,
086法登他000106,1,2,簡福助,182,0860710,0860714,0860715,9冊23頁,2,2,尹衍樑,財團法人尹書田紀念醫院,0821224,台北縣三芝鄉後厝段,以舉辦泌尿系統疾病之醫療及醫學研究為目的。,由尹衍樑先生及中央投資股份有限公司捐助,行政院衛生署82.11.4衛署醫字第八二六七五二六號函,永久,1000000000.00,1,0860714,0860724,0860724,,,,,,
086法登他000108,1,2,簡福助,225,0860715,0860717,0860719,11冊29頁,2,2,王曼嬅,財團法人王榮圳文教基金會,0840227,台北市士林區忠誠路一段五十六號四樓,為推廣文化教育，並提昇農業機械水準獎勵學術研究，增進國際學術交流。,捐助,教育部84.2.8台(84)社字第五五八四號函,永久,30000000.00,1,0860717,0860804,0860804,,,,,,
086法登他000109,1,2,簡福助,197,0860717,0860717,0860719,10冊13頁,1,2,普春化,財團法人中華民國稅務會計教育基金會,0830629,台北市長安西路五八號四樓,以研究發展稅務會計教育，推廣稅務會計知識，提昇各界相關從業人員之專業能力為宗旨。,捐助,教育部83.5.16台(83)社字第二五００五號函,永久,10000000.00,1,0860717,0860728,0860728,,,,,,
086法登他000110,1,2,簡福助,680826,0860718,0860718,0860719,3冊97頁,2,3,林嫣嫣,財團法人台北市聖觀寺,0681113,台北市大同區赤峰街三三巷一號,宣揚大乘佛法，淨化社會人心，引導四眾，趨向正信。,捐助,台北市政府民政局68.11.1,永久,2653710.00,1,0860718,0860730,0860730,,,,,,
086法登他000114,1,2,簡福助,202,0860729,0860730,0860801,10冊23頁,2,2,邢仁壽,財團法人邢榮階紀念父母慈善事業基金會,0830812,台北市迪化街一段十四巷二五號,以舉辦或捐助慈善事業為目的。,由邢榮階先生捐助,內政部83.7.30台(83)內社字第八三一七三六六號函,永久,257408000.00,1,0860730,0860813,0860813,,,,,,
086法登他000115,1,2,簡福助,235,0860730,0860731,0860801,12冊9頁,2,2,辜嚴倬雲,財團法人台北市華夏婦女文教基金會,0840615,台北市士林區至誠路一段六十二巷二十八號,以輔助文教機構之設立，獎助學術研究、推動國內外文化交流、發揚傳統文化、推展教育為宗旨。,由中華婦女反共聯合會台北市分會捐助,台北市政府教育局82.1.11北市教四字第六八一九二號函,永久,6000000.00,1,0860731,0860813,0860813,,,,,,
086法登他000116,1,2,簡福助,54,0860731,0860801,0860804,3冊7頁,2,4,李亨利,財團法人國際道家學術基金會,0770907,台北市北投區明德路二七四號一樓,弘揚中華文化，闡揚道家學術。,由李亨利捐助,教育部77.8.29台(77)高字第四０三九一號函,永久,1000000.00,1,0860801,0910617,0910617,,,,,,
086法登他000117,1,2,簡福助,145,0860804,0861003,0861004,7冊29頁,,0,邱俊榮,財團法人台北縣私立宇宙靈源社會福利慈善事業基金會,0811218,台北縣淡水鎮重建街八七號,使地球人類因共識而整合，因共同安危而互助互愛，俾使人類的本性善與愛發揮至最高境界，得與宇宙合而為一，回歸天然。,捐助,台北縣政府81.12.14,永久,12734814.00,1,0861003,0861009,0861009,,,,,,
086法登他000119,1,2,簡福助,331,0860807,0860815,0860816,17冊1頁,,0,鄭欽明,財團法人雅文兒童聽語文教基金會,0860307,台北市北投區裕民六路一二八號三樓,推廣聽覺口語之專業教育，協助聽障兒童全人發展，及其他有關聽覺法教育事項。,捐助,教育部?台社?字第85525678號函,永久,10000000.00,1,0860815,0860904,0860904,,,,,,
086法登他000120,2,2,簡福助,271,0860812,0860813,0860815,14冊1頁,2,18,李文進,社團法人國際獅子會中華民國總會臺灣省台北縣八里獅子會,0850320,台北縣八里鄉中華路二段一三四號三樓,以發揚人類博愛互助精神增進國際間友好關係，尊重自由啟發智慧提倡社會福利，促進國家安全為目的。,會員入會費及捐助。,台北縣政府六十九年十二月五日北府社一字第六九０一二號。,永久,296770.00,1,0860813,0860823,0860823,,,,,,
086法登他000122,1,2,簡福助,530231,0860814,0860815,0860816,2冊7頁,2,8,陳政雄,財團法人台北市私立奎山中學,0531127,台北市北投區石牌榮華三路三巷一號,以創辦台北市私立奎山中學並謀其發展為目的。,捐助,陽明山管理局52.8.22改制為台北市政府教育局政輝二字第一０三九四號,永久,34180113.00,1,0860815,0860826,0860826,,,,,,
086法登他000123,1,2,簡福助,490098,0860815,0860917,0860919,1冊45頁,2,12,李燦然,財團法人台灣省台北縣私立淡江高級中學,0831129,台北縣淡水鎮真理街二十六號,為辦理台北縣私立淡江高級中學暨附設國民中學部、私立純德幼稚園。,捐助,台灣省政府教育廳47.11.18教二字第六三四四六號函,永久,83632453.00,1,0860917,0861003,0861003,,,,,,
086法登他000124,1,2,簡福助,65,0860816,0860819,0860819,3冊29頁,2,3,黃協吉,財團法人黃定文教基金會,0780523,台北市重慶北路三段二０二號,以辦理中等以上學校清寒優秀學生獎助學金為宗旨。,捐助,台北市政府教育局78.5.12北市教四字第一九三六二號函,永久,8445500.00,1,0860819,0860903,0860903,,,,,,
086法登他000125,1,2,簡福助,209,0860821,0860822,0860825,10冊37頁,2,2,蔡衍明,財團法人旺旺文教基金會,0810107,台北市大同區西寧北路七十二號,以宏揚、獎助文教公益事業為宗旨。,由蔡衍明捐助,教育部80.12.19台(80)社字第六八八六三號函,永久,48000000.00,1,0860822,0860920,0860920,,,,,,
086法登他000126,1,2,簡福助,4,0860822,0860822,0860825,1冊7頁,2,5,林金莖,財團法人中日文教基金會,0740130,台北市士林區後港街六六號,敦睦中日兩國之傳統友誼，促進兩國文化學術交流。,捐助,教育部74.1.21台(74)高字第二五八二號,永久,5000000.00,1,0860822,0860915,0860915,,,,,,
086法登他000127,1,2,簡福助,190,0860822,0860830,0860903,9冊39頁,2,2,郭石吉,財團法人台北市郭欽定文教基金會,0830312,台北市士林區美德街九十九號,"以兒童、青少年及親子為服務對象，以推廣文化、教育、公益為宗旨        。",捐助,台北市政府教育局83.2.23北市教四字第五九九三號函,永久,14000000.00,1,0860830,0860915,0860915,,,,,,
086法登他000128,1,2,簡福助,82,0860825,0860828,0860830,4冊23頁,2,3,黃子峰,財團法人警備學校校友文教基金會,0790320,台北縣淡水鎮沙崙里中正路二段五三號,本會以研究固有六藝專精警備、治安、動員學術、復興民族文化重建倫理道德為宗旨。,捐助,教育部79.1.25台(79)社字第三九六五號函,永久,1000000.00,1,0860828,0860903,0860903,,,,,,
086法登他000130,1,2,簡福助,500143,0860826,0860826,0500720,1冊69頁,2,50,鄭信真,財團法人台灣神學院,0500720,台北市士林區仰德大道二段二巷二十號,傳揚基督福音，以基督神學培養神學人才，發展台灣基督長老教會公益事業為目的。,捐助,陽明山管理局50.7.10政民字第一五一六一號,永久,43256860.00,1,0860826,0860904,0860904,,,,,,
086法登他000132,1,2,簡福助,333,0860826,0860828,0860830,17冊5頁,,0,陳?松,財團法人台北病理中心,0720713,台北市大同區重慶北路三段一四六號,以加強國內病理之服務與研究，提高醫療水準，並為醫療界提供病理技術研究之服務，加強醫療技術之發展及擴大社會公益服務為宗旨。,由台北市政府及台北市?公農田水利會共同捐助,行政院衛生署?衛署醫字第四二八八二一號函,永久,600000000.00,1,0860828,0860915,0860915,,,,,,
086法登他000134,1,2,簡福助,24,0860903,0860903,0860903,1冊47頁,2,3,王中元,財團法人宏廣文教基金會,0760113,台北市內湖區金湖路十八巷一號三樓,協助政府推動文化、教育、藝術之發展。,捐助,教育部75.12.17台(75)高字第五七八一三號,永久,2000000.00,1,0860903,0861003,0861003,,,,,,
086法登他000135,1,2,簡福助,600444,0860904,0861001,0861003,2冊75頁,,0,翁仁義,財團法人台北葫蘆寺,0601228,台北市士林區延平北路五段二八五巷三五號,"宏揚觀音佛祖濟世精神,勸導國民行善。",由信徙及熱心人士樂捐,陽明山管理局??陽明政基字第28729號,永久,700000.00,1,0861001,0861009,0861009,,,,,,
086法登他000137,1,2,簡福助,198,0860909,0860924,0861004,10冊15頁,2,2,白櫻芳,財團法人現代禪文教基金會,0830711,台北市北投區懷德街六之二號三樓,闡揚中華禪學與固有文化，倡導科學、理性、藝術之現代禪法，淨化人心，促進社會和諧。,由連永川先生等五人捐助,教育部81.12.22台(81)社一字第七０四０四號函,永久,10000000.00,1,0860924,0861009,0861009,,,,,,
086法登他000139,1,2,簡福助,126,0860910,0860917,0860919,6冊31頁,1,3,張心湜,財團法人陽明醫學教育基金會,,台北市北投區立農街二段一五五號,"以發展醫學教育為宗旨，依有關法令規定支援醫學院校改善教學、研        究及行政等措施。",捐助,"教育部81.3.13社字第13123 號函",永久,11500000.00,1,0860917,0860926,0860926,,,,,,
086法登他000140,1,2,簡福助,6,0860910,0860917,0860919,1冊11頁,2,5,張心湜,財團法人沈力揚教授醫學教育獎學紀念基金會,0740620,台北市北投區立農街二段一五五號,獎勵醫學研究發展，培養醫學人才，提高中華民國醫學水準。,捐助,教育部74.6.10台(74)高字第二三五三二號,永久,15000000.00,1,0860917,0860926,0860926,,,,,,
086法登他000141,1,2,簡福助,232,0860910,0860917,0860919,12冊3頁,2,2,張純明,財團法人福祿文教基金會,0840511,台北市北投區幽雅路三十二號,以保存民俗文物，維護傳統藝術，闡發民族文化精華。並促進社會繁榮與相關行業科技研發及國家文化經濟建設，達成提升國民生活品質。,由張純明、張勝凱捐助。,台北市政府教育局84.4.22北市教四字第一四三四一號,永久,5000000.00,1,0860917,0861009,0861009,,,,,,
086法登他000142,1,2,簡福助,480084,0860911,0860922,0860926,1冊41頁,1,4,郭崑泰,財團法人基督教拿撒勒人會,0480619,台北市北投區聖景路一００號,以宣揚基督教福音並舉辦慈善教育公益等事業以增進社會福利為目的。,捐助。,台灣省政府48.6.6府民一字第四九八一二號,永久,631705532.00,1,0860922,0861008,0861008,,,,,,
086法登他000143,1,2,簡福助,530221,0860911,0860918,0860919,2冊1頁,2,10,"李  駿",財團法人台北市私立惇敘高級工商職業學校,0830504,台北市北投區泉源路二二一號,嚮應政府私人興學培養青年成為國家社會有用之才。,捐助,台北市政府教育局78.5.19北市教一字第二三六三五號函,永久,131231356.00,1,0860918,0861014,0861014,,,,,,
086法登他000144,1,2,簡福助,590383,0860912,0860923,0860924,2冊63頁,,0,陳有福,財團法人台北市關渡宮,0590505,台北市北投區知行路三六０號,以宏揚聖母教義促進地方宗教，並管理本法人財產及辦理社會慈善公益事業為宗旨。,捐助,陽明山管理局改制為台北市政府民政局五十九年三月,永久,446203759.00,1,0860923,0861006,0861006,,,,,,
086法登他000145,1,2,簡福助,670769,0860912,0860917,0860919,3冊79頁,2,6,詹錫富,財團法人詹氏社會福利獎助學基金會,0820727,台北市承德路三段六十七號,"辦理獎助在學、家境清寒、孤殘之學生及貧病醫療、慈幼、養老等宗        旨。",捐助,台北市政府教育局67.5.25(67)北市教四字第一七七五二號函,永久,11271656.00,1,0860917,0861001,0861001,,,,,,
086法登他000147,1,2,簡福助,490125,0860915,0860919,0860920,1冊61頁,2,4,蔣宋美齡,財團法人台北市私立華興高級中學,0491212,台北市士林區仰德大道一段一０一號,為遵照國家教育政策暨現行教育法令之規定，辦理台北市私立華興高級中學及附設國民中學部，並謀其健全發展。,捐助,台灣省政府陽明山管理局48.9.2政教字第二三六四三號函,永久,2312325.00,1,0860919,0860930,0860930,,,,,,
086法登他000151,1,2,簡福助,57,0860918,0860922,0860926,3冊13頁,,0,張艾嘉,財團法人果實文教基金會,0771018,台北市重慶北路三段三三八號三樓,以培養及鼓勵有志獻身於藝術工作者為目的。,捐助,教育部77.7.⒓台(77)社字第三一九二八號函,永久,4225000.00,1,0860922,0861003,0861003,,,,,,
086法登他000152,1,2,簡福助,32,0860919,0860919,0860920,2冊5頁,2,5,沈金鎮,財團法人台北市崇善基金會,0761202,台北市西寧北路一二二號二樓,秉承中華道統文化，推廣仁慈普化世人為宗旨，辦理照顧生活困難者及遭受緊急患難或非常災害者之生活，並協助其自立為目的。,捐助,台北市政府社會局76.9.14,永久,5650000.00,1,0860919,0861030,0861030,,,,,,
086法登他000153,1,2,簡福助,339,0860919,0860925,0860927,17冊17頁,,0,史欽泰,財團法人亞太智慧財產權發展基金會,0860925,台北縣汐止鎮新台五路一段一一二號二十樓,在推動智慧財產權及科技研發成果之管理發展，協助中華民國企業就智慧財產權及科技研發成果發展之制度化，發展中華民國成為亞太地區智慧財產權資訊中心，進而加強及促進中華民國與亞太地區暨全球其他國家之公平互惠經貿關係。,由美國電話電報公司、財團法人工業技術研究院及財團法人資訊工業策進會等共同捐助,經濟部??經商字第210041號,永久,10000000.00,1,0860925,0861002,0861002,,,,,,
086法登他000154,1,2,簡福助,237,0860922,0860926,0861004,12冊13頁,1,1,張博雅,財團法人國家衛生研究院,0840616,台北市南港區研究院路二段一二八號,以提昇我國醫藥衛生研究，增進國人健康福址為目的。,由中央政府分年編列預算捐助之。,行政院衛生署84.4.27衛署醫字第八四０二０六四二號函,永久,752521953.00,1,0860926,0861020,0861020,,,,,,
086法登他000157,1,2,簡福助,351,0860923,0861017,0861018,18冊1頁,,0,葉紫華,財團法人秀蓮文教基金會,0770112,台北縣汐止鎮新台五路一段八八號二三樓,舉辦或獎助文教公益慈善業務為宗旨。,捐助,台北市政府教育局?,永久,16000000.00,1,0861017,0861030,0861030,,,,,,
086法登他000161,1,2,簡福助,344,0860927,0861001,0861003,17冊27頁,,0,辜振甫,財團法人辜公亮基金會和信治癌中心醫院,0780811,台北市北投區立德路一二五號,以癌症之整體性治療、研究以及有關醫事人員之培育為宗旨。,台灣水泥股份有限公司等法人機構捐助現金或土地,行政院衛生署??衛署醫字第817528號,永久,1667199170.00,1,0861001,0861020,0861020,,,,,,
086法登他000162,1,2,簡福助,640630,0860930,0861125,0861127,3冊35頁,,0,范宰宇,財團法人政治作戰學校胡建恆先生獎學基金會,0640411,台北市北投區復興崗政治作戰學校,以基金孳息獎勵政治作戰學校政治系及研究所政治作戰研究組清寒優秀學生，培養傑出政戰人才為目的。,由台灣警備總司令部函贈胡建恆先生遺款,台北市政府教肓局?教輝四字第3644號函,永久,300000.00,1,0861125,0861217,0861217,,,,,,
086法登他000163,1,2,簡福助,700892,0861006,0861007,0861008,4冊21頁,,0,柯來春,財團法人慈航社會福利基金會,0700312,台北市士林區大西路五四號,配合國家社會政策，舉辦社會福利及文化事業，以宏揚佛法。,捐助,內政部??(70)台內社字第六一三０號函,永久,6000000.00,1,0861007,0861018,0861018,,,,,,
086法登他000164,1,2,簡福助,400015,0861006,0861007,0861008,1冊9頁,,0,王文霖,財團法人王氏太原堂,0401019,台北市迪化街二段二四三巷二號,以闡揚祖德、敦睦宗誼、增進族人福利，樹立團結互助精神。,捐助,台北市政府民政局??,永久,50000.00,1,0861007,0861015,0861015,,,,,,
086法登他000166,1,2,簡福助,51,0861007,0861007,0861008,3冊1頁,,0,甘俊二,財團法人台北市七星農田水利研究發展基金會,0770819,台北市民權東路六段九０巷十八號三樓,以服務、推展協助有關台北市及汐止鎮水利建設、農業發展進而研究，改進農業，提高農民所得，增進農民福址為宗旨。,捐助,台北市政府建設局77.8.12建三字第四三四六五號函,永久,1258333783.50,1,0861007,0861014,0861014,,,,,,
086法登他000167,2,2,簡福助,322,0861008,0861009,0861013,16冊23頁,2,17,吳元吉,社團法人國際扶輪社中華民國總社臺灣省台北縣淡水扶輪社,0860623,台北縣淡水鎮中正東路一段二七號三樓,鼓勵並培養以服務理想為可貴事業之基礎。,會費,台北縣政府70.3.19,永久,3183616.00,1,0861009,0861127,0861127,,,,,,
086法登他000168,1,2,簡福助,540251,0861008,0861009,0861013,2冊17頁,,0,曾水照,財團法人台北市智仁堂,0541018,台北市昌吉街九五巷二七號,宗奉聖神仙佛宣揚正道宗教，遵守國法增進和睦精神，並濟世興辦公益慈善事為宗旨。,捐助,台北市政府民政局??,永久,1000000.00,1,0861009,0861030,0861030,,,,,,
086法登他000169,1,2,簡福助,287,0861008,0861126,0861127,14冊33頁,1,20,尹啟銘,財團法人中國生產力中心,0450626,台北縣汐止鎮新台五路一段七九號二樓,以傳播工業技術、增加管理效能、加強勞資協調、改良生產方法、藉以提高工業生產能力，增進自由中國國民經濟為自的。,捐募,經濟部中華民國四十五年六月廿日發文經台四五工字第０六０二六號,永久,10000000.00,1,0861126,0861129,0861129,,,,,,
086法登他000170,1,2,簡福助,224,0861016,0861021,0861021,11冊27頁,,0,陳榮祥,財團法人碩英文教基金會,0840222,台北市北投區振興街一號七樓,以闡揚文化教育，推展全民藝術，增進國民育樂活動為宗旨。,由陳榮祥先生等捐助,台北市政府教育局84.2.3北市教四字第六六一一０號函,永久,5000000.00,1,0861021,0861103,0861103,,,,,,
086法登他000171,1,2,簡福助,610461,0861020,0861022,0861023,2冊81頁,2,7,張鏡湖,財團法人華岡興業基金會,0831103,台北市士林區華岡路五十五號,以興辦文教事業為宗旨。,捐助,陽明山管理局改制為台北市政府教育局68.2.2.,永久,261692968.00,1,0861022,0861028,0861028,,,,,,
086法登他000172,1,2,簡福助,490118,0861020,0861022,0861023,1冊57頁,2,9,孫知微,財團法人台灣省台北縣私立聖心女子高級中學,0830325,台北縣八里鄉龍形四十六之二號,本會以創辦私立聖心女子高級中學並謀其發展為目的。,捐助,台北縣政府49.9.13,永久,186117658.00,1,0861022,0861104,0861104,,,,,,
086法登他000173,1,2,簡福助,460051,0861021,0861022,0861022,1冊29頁,2,10,蔡水碧,財團法人台北市覺修宮,0460807,台北市大同區重慶北路三段三四０號,為宗奉聖、神仙、佛，闡揚三教道德遵守聖訓改良信仰中之惡習，增進和睦，確守國法信念、慈悲精神，並辦理社會公益事業。,捐助,台北市政府民政局46.6.15,永久,40854121.00,1,0861022,0861110,0861110,,,,,,
086法登他000174,1,2,簡福助,620498,0861023,0861024,0861024,2冊97頁,2,8,陳炳煌,財團法人士林陳穎川宗祠,0821211,台北市士林區社中街三十三巷十二號,祭祀祖先闡揚祖德增進族親福利，管理祖產。,捐助,六十二年二月十七日台北市陽明山管理局陽明政基字第四二八二號,永久,500000.00,1,0861024,0861103,0861103,,,,,,
086法登他000175,1,2,簡福助,610487,0861029,0861029,0861030,2冊91頁,,0,歐陽位,財團法人中華航業人員訓練中心,0830325,台北縣萬里鄉瑪鍊路十五號,"以訓練中華民國航業海員，加強專業技能訓練，適應航業發展之需要        為目的。",捐助,交通部61.11.24交航(61)字第一五七六五號,永久,200000.00,1,0861029,0861110,0861110,,,,,,
086法登他000176,1,2,簡福助,490117,0861029,0861104,0861104,1冊55頁,,0,邱文彬,財團法人臺灣省台北縣私立崇義高級中學,0491111,台北縣汐止鎮大同路三段六十八號,創辦私立崇義高級中學並謀其發展。,捐助,民國四十九年九月一日教育廳四九教二字第二九七七號,永久,34981417.00,1,0861104,0861115,0861115,,,,,,
086法登他000178,1,2,簡福助,620502,0861108,0861110,0861111,2冊99頁,1,6,潘木火,財團法人台北市北投區慈生宮,0620417,台北市北投區立農街一段三二一號,宣揚五谷先帝濟世精神，勸導國民行善，辦理地方及社會福利事業。,捐助,台北市政府民政局六十六年十月二十七日。,永久,16985000.00,1,0861110,0861118,0861118,,,,,,
086法登他000179,1,2,簡福助,490094,0861108,0861110,0861111,1冊43頁,1,7,李明女,財團法人臺灣基督教道生院,0490204,台北市北投區中和街錫安巷一一二號,發揚基督博愛精神，設置傳道人及信徒退修所，並以基督教神學培養傳道人才，在各地方建設教會，辦理教會公益慈善事業，榮神益人。,捐助,陽明山管理局改制台北市政府民政局四十九年一月十四日。,永久,52284589.00,1,0861110,0861119,0861119,,"修正捐助章程第七條條文內容。 (業經本院民事庭八十五年度法字第二四
  號裁定確定)",,,,
086法登他000181,1,2,簡福助,500135,0861114,0861114,0861114,1冊63頁,2,7,王李素貴,財團法人台灣佛教道友會,0500320,台北市大同區保安街一之十二號財福大廈,以宣揚佛教教義，擴充佛教基礎，廣佈善道，並舉辦慈善救濟事業為宗旨。,捐助,台灣省政府50.3.13府民一字第一六九八九號,永久,24818797.00,1,0861114,0861124,0861124,,,,,,
086法登他000182,1,2,簡福助,78,0861115,0861115,0861117,4冊15頁,1,3,樊楚才,財團法人千代文教基金會,0781116,台北市天母西路十三巷七號五樓,"一、研究兒童、家庭、婚姻等教育，並推動社會各項福利措施，以提昇親職教育，促進社會和諧。                                                  二、推動海內外文化、學術、藝術交流，提昇文化、學、藝術品質，增進心靈建設教育。",捐助,教育部78.10.28台(78)社字第五二八五五號函,永久,1360000.00,1,0861115,0861129,0861129,,,,,,
086法登他000183,2,2,簡福助,302,0861115,0861118,0861119,15冊23頁,2,2,褚敏雄,社團法人中華格魯巴佛學會,0851203,台北市中山北路七段一八六號七樓,宏揚佛陀教義，發揚大乘佛教精神。促進顯密佛學研究實修，啟發眾生菩提心，慈悲心及智慧、淨化社會人心。,會費,"內政部八十三年十一月九日台 (八三) 內字第八三八七一０七號",永久,7526618.00,1,0861118,0861210,0861210,,,,,,
086法登他000184,1,2,簡福助,650660,0861118,0870227,0870303,3冊45頁,,0,林冬生,財團法人台北市大同民防義警協進基金會,0650211,台北市大同區延平北路四段二二號四樓,以支助大同民防義警協勤中心促進警民團結及民防義警公益事項為目的。,捐助,台北市政府警察局?北市警防字第12136號,永久,880000.00,1,0870227,0870323,0870323,,,,,,
086法登他000187,1,2,簡福助,761208,0861121,0861126,0861127,4冊81頁,2,4,陳飛龍,財團法人預防醫學基金會,0830604,台北市北投區文林北路一六六巷三號六樓,"為推進疾病預防事業，增進人類健康，加強與國際預防醫學團體之交        流為宗旨，且不以營利為目的。",捐助,七十六年六月十六日行政院衛生署衛署醫字第六六三六九四號,永久,3000000.00,1,0861126,0861217,0861217,,,,,,
086法登他000190,1,2,簡福助,690838,0861127,0861127,0861128,4冊5頁,1,7,俞馮彤芳,財團法人台北國際社區青年育樂活動中心基金會,0690109,台北市士林區中山北路六段八００號,為中華民國境內國際社區人士之子弟舉辦非營利性之青、少年及兒童育樂活動及舉辦其他社區育樂活動。,捐助,台北市政府教育局68.12.10北市教四字第五八八五九號函,永久,5000000.00,1,0861127,0861204,0861204,,,,,,
086法登他000191,1,2,簡福助,222,0861128,0861128,0861129,11冊23頁,,0,黃國義,財團法人台北縣汐止鎮崇德國民小學教育發展基金會,0840128,台北縣汐止鎮茄苳路一五八號,以協助學校改善環境、推展校務及發展教育為宗旨。,捐助,台北縣政府84.1.16八四北府教三字第一八０六二號函,永久,2200000.00,1,0861128,0861219,0861219,,,,,,
086法登他000192,1,2,簡福助,670744,0861202,0861203,0861204,3冊71頁,2,14,賈彥文,財團法人台北市私立靜修女子高級中學,0830617,台北市大同區寧夏路五十九號,"為遵照國家教育政策暨現行教育法令之規定，辦理普通中學，並謀其        健全發展為目的。",捐助,台灣省政府教育廳⒋⒕(40)卯寒字第一四五八六號,永久,212047869.14,1,0861203,0861218,0861218,,,,,,
086法登他000193,1,2,簡福助,530217,0861203,0861203,0861204,1冊97頁,,0,林坤鐘,財團法人全國林姓宗廟,0530601,台北市大同區重慶北路一段七三號,闡揚祖德、敦睦宗誼、增進族親福利，樹立團結、互助精神。,捐助,台北市政府民政局53.3.14(53)北市民行字第一二二五八號,永久,15136964.00,1,0861203,0861211,0861211,,,,,,
086法登他000195,1,2,簡福助,283,0861205,0861212,0861213,14冊25頁,,0,林孝信,財團法人中興保全文教基金會,0850702,台北市鄭州路一三九號四樓,"以『真』、『善』、『美』為宗旨。                                    一、美育養成、推廣活動。                                            二、環保教育宣導推行活動。                                          三、公共安全、衛生教育推廣活動。　　",由中興保全股份有限公司捐助。,教育部、中華民國八十五年六月五日台(85)社(四)字第85509307號,永久,40000000.00,1,0861212,0861222,0861222,,,,,,
086法登他000196,1,2,簡福助,620542,0861206,0861227,0861229,3冊7頁,2,9,簡安祥,財團法人台北市私立馬偕高級護理職業學校,0831201,台北市北投區聖景路九十二號,以創辦台北市私立馬偕高級護理職業學校並謀期發展為目的。,捐助,台北市政府教育局59.7.2北市教輝二字第三八六一三號函,永久,223532253.00,1,0861227,0870108,0870108,,,,,,
086法登他000197,1,2,簡福助,570328,0861206,0861210,0861211,2冊47頁,,0,廖萬隆,財團法人台灣省台北縣私立中華商業海事職業學校,0850709,台北縣萬里鄉瑪鍊路十五號,遵照教育法令，配合創辦人財團法人華亞之聲社中華基督教便以利會及財團法人中華航業人員訓練中心合作興學之宗旨，創辦商船職業學校一所，培植青年，儲為國用。,捐助,台灣省政府教育廳五十六年七月八日,永久,41385950.00,1,0861210,0861226,0861226,,,,,,
086法登他000198,1,2,簡福助,700922,0861209,0861210,0861211,4冊23頁,2,6,張孝慶,財團法人秦啓榮烈士紀念基金會,0701012,台北市士林區雨農路二十二號,以紀念山東殉國烈士秦啓榮，發揚其革命精神，表彰其抗戰剿匪事跡，舉辦各項文教活動，以激勵國人精誠團結，擁護政府決策為目的。,捐助,台北市政府教育局70.8.18北市教四字第三一一六一號函,永久,1543411.50,1,0861210,0870115,0870115,,,,,,
