登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
096法登他000073,1,2,林光輝,473,0960430,0960430,0960430,10冊97頁,2,2,張郭玉雨,財團法人寄暢園文化藝術基金會,0930409,桃園縣大溪鎮日新路15號,本會以推展社會文化、保存傳統藝術文化及保護本國之古董文物為宗旨。,捐助,桃園縣政府文化局桃縣文發字第0930001113號,永久,2000000.00,1,0960430,0960914,0960515,,,,,,
096法登他000074,1,2,林光輝,4,0960503,0960510,0960510,1冊13頁,2,13,宗成志,財團法人台灣省桃園縣六和高級中學,0621213,桃園縣平鎮市陸光路180號,遵照國家教育政策暨現行教育法令之規定創辦六和高級中學以培養國家經濟建設之人才並謀其健全發展。,捐助,台灣省政府教育廳62年12月13日教三字第76033號,永久,1408480275.00,1,0960510,0960727,0960524,,,,,,
096法登他000075,1,2,林光輝,65,0960507,0960507,0960507,2冊103頁,1,8,葉斯水,財團法人先鋒品質管制學術研究基金會,0720810,桃園縣龍潭鄉健行路277號,提高國內品質管制學術之水準，促進各界對品質管制學術研究之重視，以達成品質管制學術研究與工廠實務之結合為目的。,捐助,教育部中華民國72年6月29日,永久,1000000.00,1,0960507,0960914,0960528,,,,,,
096法登他000076,1,2,林光輝,151,0960510,0960510,0960510,4冊52頁,1,5,賴正宗,財團法人龜山鄉文教基金會,0840612,桃園縣龜山鄉自強西路66號,協助龜山鄉各國民中小學發展校務，獎助學生促進學生敦品勵學。,龜山鄉各國民中小學校出資,桃園縣政府84年3月15日84府教社字第005061號函,永久,10000000.00,1,0960510,0960727,0960529,,,,,,
096法登他000077,2,2,林光輝,556,0960511,0960511,0960511,12冊63頁,1,1,林聰智,社團法人中華真佛心宗教會,0950303,桃園縣八德市茄苳路725巷79號,本會為依法設立，非以營利為目的之社會團體，以研究聖賢言行，教育眾生，造福社會為宗旨。,入會費等,內政部中華民國94年11月9日台內社字第0940078800號函,永久,0.00,1,0960511,0960727,0960529,,,,,,
096法登他000078,1,2,林光輝,335,0960514,0960515,0960515,8冊25頁,2,5,胡六金,財團法人桃園縣立山腳國民中學文教基金會,0890110,桃園縣蘆竹鄉山脚村海山路319號,協助山腳國民中學改善教育環境，發展校務、獎勵教師研究進修，發行教育性刊物，促進學生敦品勵學。,捐助,桃園縣政府88年11月8日88府教社字第242717號,永久,2850000.00,1,0960515,0960727,0960524,,,,,,
096法登他000079,1,2,林光輝,431,0960515,0960515,0960515,10冊13頁,1,2,卓火土,財團法人宏達社會福利慈善事業基金會,0910826,桃園市興華路23號,本基金會以關懷兒童、青少年及老年等福利工作並協助弱勢族群及低收入戶等之捐助活動及參與社會公益活動，發揚急難救助人本之精神，促進社會之安和樂利為目的。,捐助,內政部中華民國91年7月29日台內中社字第0910071037號,永久,1231218680.00,1,0960515,0960914,0960523,,,,,,
096法登他000080,2,2,林光輝,409,0960518,0960528,0960528,9冊69頁,2,4,蘇蕙明,社團法人青年使命團,0901127,桃園市國光街70號1樓,結合台灣各級學校、機關、文教機構、基督教會及社會人士，提供健全社會學習，推動個人成長，建立正確人生觀。關懷協助社會邊緣生活人士之人格教育、生涯規劃。促進建立健全之家庭。推動國內、外社會救助、義務服務及所需之各項訓練。促進族群間之融合與接納。,會費等,內政部94年5月17日台內社字0940019339號函,永久,854895.00,1,0960612,0960914,0960528,,,,,,
096法登他000081,1,2,林光輝,149,0960518,0960612,0960612,4冊48頁,2,6,鄒永和,財團法人桃園縣龍潭鄉國民中小學文教基金會,0840612,桃園縣龍潭鄉南龍路13號,協助本鄉學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府84年3月20日84府教社字第005179號函,永久,2444792.00,1,0960612,0960827,0960714,,,,,,
096法登他000083,1,2,林光輝,23,0960523,0960601,0960601,1冊90頁,1,11,吳慶堂,財團法人台灣省桃園縣私立啟英高級中學,0840518,桃園縣中壢市中園路447號,創辦私立啟英高級中學並謀其發展。,捐助,台灣省教育廳60年8月23日教三字第08379號,永久,442063430.00,1,0960601,0960827,0960622,,,,,,
096法登他000084,1,2,林光輝,13,0960531,0960531,0960531,1冊49頁,1,14,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路439號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳54年7月28日教二字第44653號函核定,無限期,718570583.00,1,0960531,0960827,0960621,,,,,,
096法登他000085,1,2,林光輝,566,0960601,0960601,0960601,12冊81頁,1,3,張敏昌,財團法人消防安全中心基金會,0880712,桃園縣蘆竹鄉南崁路2段228巷16弄1號,從事消防安全設備之品質管理、技術研究及調查研究，同時推廣火災預防工作，加強國際消防事務之交流，以強化消防安全設備之預期功能、火災之損害，保障民眾生命財產，普及全民防火意識為宗旨。,捐助,內政部中華民國88年5月21日台88內消字第8801399號函,永久,10000000.00,1,0960601,0960827,0960615,,,,,,
096法登他000086,2,2,林光輝,331,0960601,0960817,0960817,8冊17頁,2,5,章平祥,社團法人桃園縣蘆竹鄉南崁社區發展協會,0881207,桃園縣蘆竹鄉南崁村新南路1段362號,促進社區發展、增進民眾福祉、建立安和樂利社會。,捐助,桃園縣政府81年10月27日81府社政字第198070號,永久,0.00,1,0960817,0961122,0960829,,,,,,
096法登他000087,2,2,林光輝,381,0960601,0960806,0960806,9冊13頁,2,4,敖豐林,社團法人桃園縣保母協會,0900413,桃園市中山路1000號8樓之8,非以營利為目的之社會團體，以提供進修聯誼轉介托育服務，並促進保母專業水平為宗旨。,會員會費,桃園縣政府87年1月11日87府社字第027087號,永久,2000000.00,1,0960806,0960827,0960815,,,,,,
096法登他000088,1,2,林光輝,109,0960604,0960604,0960604,3冊55頁,1,8,劉國昭,財團法人台灣電子檢驗中心,0720203,桃園縣龜山鄉樂善村文明路29巷8號,以提供有關電子檢驗與發證之服務，發展品管與檢驗技術，提高產品品質，促進電子工業之進步與繁榮，並謀其公益為宗旨。,由政府及國內外公私立機關團體或個人之捐贈,經濟部中華民國71年9月18日經（七一）工字第00991號函,無限期,1200000.00,1,0960604,0960827,0960620,,,,,,
096法登他000089,1,2,林光輝,232,0960606,0960606,0960606,6冊15頁,2,2,游阿求,財團法人新約教會桃園教會,0870115,桃園市大業路2段58號及64號7樓,傳揚天國福音，使萬民得救萬物得贖，帶下基督宇宙和平國。,捐助,桃園縣政府86年12月24日86府民禮字第249276號,永久,2094000.00,1,0960606,0960827,0960622,,,,,,
096法登他000090,1,2,林光輝,311,0960606,0960606,0960606,7冊75頁,1,5,鍾　琴,財團法人太平洋崇光文教基金會,0880805,桃園縣中壢市元化路357號10樓,宏揚文化、發展民俗活動、振興學術及奬助文化事業為目的。,捐助,教育部中華民國88年1月20日台（８８）社四字第88000376號函,永久,7100000.00,1,0960606,0961031,0960823,,,,,,
096法登他000091,2,2,林光輝,474,0960606,0960606,0960606,10冊99頁,2,2,林振捷,社團法人桃園縣蘆竹鄉長生電力協進會,0930528,桃園縣蘆竹鄉南崁路150號,本會以為妥善運用長生電力股份有限公司回饋金、促進地方和諧、增進民眾福祉，落實回饋金之管理暨運用為宗旨。,捐助,桃園縣政府93年1月29日府社行字第0930017787號函,永久,50000.00,1,0960606,0961031,0960730,,,,,,
096法登他000092,2,2,林光輝,292,0960606,0960622,0960622,7冊37頁,2,5,游根樹,社團法人桃園縣蘆竹鄉新莊社區發展協會,0880408,桃園縣蘆竹鄉新莊村大新路417號之5號,促進社區發展，增進居民安和融洽之現代社會為宗旨,捐助,桃園縣政府83年2月2日社政字第24860號,永久,500000.00,1,0960622,0960827,0960722,,,,,,
096法登他000093,1,2,林光輝,422,0960606,0960606,0960606,9冊95頁,1,2,余玉泉,財團法人桃園縣私立誠信愛心家園,0910522,桃園縣楊梅鎮富岡里民富路3段929巷106．108號,辦理社會福利慈善事業，專事收容，教養、訓諫、智障同胞及多重障礙者為目的。,捐助,桃園縣政府中華民國94年9月28日府社障字第0940270830號,永久,1000000.00,1,0960606,0960827,0960625,,,,,,
096法登他000094,1,2,林光輝,209,0960608,0960611,0960611,5冊69頁,2,3,童本衡,財團法人台灣省桃園縣龍潭教會聚會所,0860813,桃園縣龍潭鄉佳安村文化路1號,傳揚基督福音及興辦公益事業,捐助,桃園縣政府86年7月17日86府民禮字第119939號,永久,23509517.00,1,0960611,0960827,0960704,,,,,,
096法登他000095,2,2,林光輝,191,0960614,0960614,0960614,5冊33頁,2,7,鄭麗華,社團法人桃園縣中小企業協會,0860121,桃園縣中壢市環北路398號10樓之1,依法以非營利為目的，促進中小企業在社會中策劃合作健全發為目的。,捐助,桃園縣政府82年7月29日82府社政字第183126號,永久,204304.00,1,0960614,0960827,0960627,,,,,,
096法登他000096,1,2,林光輝,247,0960614,0960614,0960614,6冊45頁,2,4,謝乾芳,財團法人桃園縣私立庭芳啟智教養院,0870526,桃園縣大溪鎮南興里14鄰南興26之2號,配合政府辦理社會福利工作及收容中度以上之智能不足者及多重障礙者，施以教育、訓練、養護、復健，並開發其潛存能力，促進其身心健康發展，培養適應社會生活能力，期能回歸社會過正常化生活為目的。,捐助,桃園縣政府中華民國87年5月12日87府社福字第080861號,永久,1000000.00,1,0960614,0960827,0960627,,,,,,
096法登他000097,1,2,林光輝,182,0960621,0960627,0960627,5冊15頁,1,4,黃烈火,財團法人黃烈火社會福利基金會,0850903,桃園縣楊梅鎮高榮里東高山頂8之6號,辦理各種有關社會福利事項創造「美好人生，祥和社會」。,捐助,內政部中華民國85年8月12日台(85)內社字第8587431號,永久,494824663.00,1,0960627,0960827,0960714,,,,,,
096法登他000098,1,2,林光輝,221,0960625,0960625,0960625,5冊93頁,1,3,黃張錫妹,財團法人桃園縣私立聖愛教養院,0861104,桃園縣楊梅鎮楊湖路3段248巷119弄8號,收容中、重度智能不足者及多重障礙者施以教育訓練、養護、復健等工作並開發其殘存能力，促進其身心發達，培養適應社會生活能力，期能回歸社會過正常化生活。,捐助,桃園縣政府86年10月15日八六府社福字第191092號函,永久,1000000.00,1,0960625,0960827,0960704,,,,,,
096法登他000099,1,2,林光輝,494,0960625,0960702,0960702,11冊39頁,1,2,黃光國,財團法人民主文化基金會,0931213,桃園縣八德市介壽路2段189巷29弄4衖2號,本會以推動優質民主、促進族群和諧、建立理性文化為宗旨，以推動繼承五四啟蒙精神的新文化運動，在台灣社會中積極倡導「正義」、「平等」、「寬容」與「真誠」的價值，塑造出良好的民主政治文化。,捐助,桃園縣政府中華民國93年11月10日府文發字第0930534471號,永久,2000000.00,1,0960702,0960827,0960724,,,,,,
096法登他000100,1,2,林光輝,255,0960625,0960625,0960625,6冊61頁,2,4,何源旺,財團法人新莊社區發展協會新莊國民小學文教基金會,0870623,桃園縣蘆竹鄉大新路380巷121號,協助新莊國小改善教學環境教師進修，品德兼優學生奬助。,捐助,桃園縣政府85年10月7日府教社字第149960號,永久,3100000.00,1,0960625,0960827,0960807,,,,,,
096法登他000101,2,2,林光輝,488,0960626,0960626,0960626,11冊27頁,2,4,謝彩興,社團法人國際獅子會台灣總會台灣省第十聯合會,0931021,"桃園市經國路242號之1,8樓",本會宗旨如下：一．發揚人類博愛互助精神。二．增進國際間友誼。三．尊重自由啟發智慧。四．本會不以營利為目的。五．提倡社會福利。六．促進國家安全。,會費等,台灣省政府中華民國93年6月7日府社行字第0930700528號函,永久,1000000.00,1,0960626,0960827,0960704,,,,,,
096法登他000102,1,2,林光輝,304,0960628,0960628,0960628,7冊61頁,2,4,劉新培,財團法人農漁會聯合資訊中心,0880621,桃園縣蘆竹鄉文中路1段107號,本中心在策進農、漁會整體業務電腦化，建立相關之服務資訊系統，增進工作效率，提昇服務品質，促進業務發展為宗旨。,捐助,行政院農業委員會88年5月12日（88）農輔字第88120213號函,永久,6500000.00,1,0960628,0960827,0960714,,,,,,
096法登他000103,1,2,林光輝,167,0960628,0960706,0960706,4冊84頁,2,4,李正雄,財團法人桃園縣私立路得啟智學園,0841204,桃園縣八德市桃德路166巷12、14號,本園目的事業：一、本著愛兒精神，服務零至十六歲領有身心障礙手冊之中、重度以上智能障礙者、自閉症者、多重障礙者及其他類別，施以妥善照顧訓練其獨立。二、十六歲至四十五歲之就業服務（含職業輔導評量、職業訓練、庇護工場、支持性就業等）。三、承辦政府各樣委辦事項。,捐助,桃園縣政府84府社福字第234019號,永久,1000000.00,1,0960706,0960827,0960722,,,,,,
096法登他000104,2,2,林光輝,336,0960628,0960628,0960628,8冊27頁,2,5,郭榮華,社團法人桃園縣蘆竹鄉蘆竹社區發展協會,0890111,桃園縣蘆竹鄉蘆竹村15鄰蘆竹街12巷11號,促進社區發展，增進居民安和融洽之現代化社會為宗旨。,捐助,桃園縣政府83年3月17日社政字第33414號,永久,1091245.00,1,0960628,0960827,0960722,,,,,,
096法登他000105,1,2,林光輝,25,0960703,0960716,0960716,1冊97頁,2,14,彭壽春,財團法人清雲科技大學,0550318,桃園縣中壢市龍岡路2段29號,為遵照國家教育政策暨現行教育法令之規定，創辦私立清雲科技大學，以培養國家經濟建設之工商人才。,捐助,教育部中華民國55年2月3日（55）高字第1384號令,永久,3554579639.90,1,0960714,0960919,0960802,,,,,,
096法登他000106,1,2,林光輝,77,0960706,0960723,0960723,2冊151頁,1,7,楊定一,財團法人長庚技術學院,0760116,桃園縣龜山鄉文化一路261號,本會以創辦長庚技術學院，並謀其發展為目的。,由長庚紀念醫院捐贈。,"教育部中華民國77年6月7日 台（７７）技字第25497號函",永久。,11893098945.00,1,0960722,0960919,0960803,,,,,,
096法登他000107,1,2,林光輝,80,0960710,0960716,0960716,2冊163頁,1,5,葉高芳,財團法人台灣省私立啟智技藝訓練中心,0761014,桃園縣楊梅鎮富岡里伯公岡198之3號,以舉辦並發展殘障福利事業為宗旨,捐助,台灣省政府社會處76年9月18日76社四字第50105號函許可設立,永久,276285440.00,1,0960715,0960919,0960731,,,,,,
096法登他000108,1,2,林光輝,314,0960719,0960723,0960723,7冊81頁,2,5,曾文鑑,財團法人桃園縣立頂社國民小學文教基金會,0880825,桃園縣蘆竹鄉山林路3段232號,協助頂社國民小學改善教育環境，發展校務，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國88年6月2日88府教社字第116192號,永久,2300000.00,1,0960723,0960921,0960817,,,,,,
096法登他000109,1,2,林光輝,32,0960719,0960723,0960723,1冊125頁,1,0,許明祿,財團法人台灣省桃園縣大園仁壽宮,0610802,桃園縣大園鄉大觀路18號,宣揚佛道教，敦睦信徒，興辦社會救濟慈善公益事業。,捐助,桃園縣政府61年7月24日桃府民行字第5596號,永久,89539466.00,1,0960723,0961130,0960813,,,,,,
096法登他000110,2,2,林光輝,419,0960719,0960731,0960731,9冊89頁,2,4,徐傳道,社團法人桃園縣禮儀承展協會,0910328,桃園縣龍潭鄉上華村2鄰48之5號,本會以中華民族數千年之民族魁實文化精神及倫理內涵與現代生活禮儀相輔接銜，更而共同盡其心力，達喚慎終追遠薪火相傳為本會宗旨。,會費,桃園縣政府90年5月26日桃社政字第1563號,永久,100000.00,1,0960731,0960919,0960817,,,,,,
096法登他000111,1,2,林光輝,147,0960726,0961026,0961026,4冊44頁,2,4,李總集,財團法人桃園農田水利研究發展基金會,0840505,桃園縣桃園市福吉二街2號4樓,"1、建立農田灌溉資訊體系事項。
2、田間灌溉用水之分配管理或自動化之研究發展事項。
3、辦理或協助與農田水利有關之農業生態環境保護，水土資源保育與農田災害預防及搶救技術。
4、農業工程技術之研究改進事項。
5、協助培養農田水利工作人才及科技研習與交流，以提高技術水準等事項。
6、其他關於本法人創立宗旨有關之贊助或獎勵事項。",捐助,台灣省政府建設廳84年4月25日84建水字第27425號,永久,506500000.00,1,0961026,0961119,0961112,,,,,,
096法登他000112,2,2,林光輝,459,0960730,0960730,0960730,10冊69頁,2,2,陳金鐘,社團法人桃園縣天群聖理道德會,0921105,桃園市三民路3段451巷13號,復興中華文化，宏揚孔孟聖道，重視家庭倫理，建立祥和社會公益濟世。,會費等,桃園縣政府中華民國92年9月1日府社行字第0920195825號函,永久,150000.00,1,0960730,0960921,0960828,,,,,,
096法登他000113,2,2,林光輝,609,0960802,0960808,0960808,13冊69頁,2,6,廖昭昌,社團法人中華民國中小企業經營輔導專家協會,0960125,桃園縣中壢市元化路224號9樓,"結合輔導專家,提昇服務中小企業之能力及品質,協助政府輔導中小企業經營管理。",會費等,內政部中華民國95年12日18日台內社字第0950196770號函,永久,9007.00,1,0960808,0960921,0960829,,,,,,
096法登他000114,1,2,林光輝,259,0960806,0960813,0960813,6冊69頁,1,3,范進村,財團法人桃園縣香雲福利慈善基金會,0870731,桃園縣大溪鎮瑞興里大鶯路848號,以服務社會，淨化人心為宗旨。,捐助,教育部85年7月26日台85社4字第85512201號,永久,10000000.00,1,0960813,0961031,0960830,,董事余忠正辭任，由董事曾傳吉繼任。,,,,
096法登他000115,1,2,林光輝,438,0960806,0960806,0960806,10冊27頁,2,2,謝秀琴,財團法人桃園縣私立仁友愛心家園,0911108,桃園縣大溪鎮仁善里4鄰仁善街268號,辦理社會福利慈善事業。,捐助,桃園縣政府中華民國91年10月31日府社障字第0910238631號函,永久,1000000.00,1,0960806,0960919,0960821,,章程第5、7、8、14、15條變更。,,,,
096法登他000116,1,2,林光輝,236,0960806,0960806,0960806,6冊23頁,2,4,謝秀琴,財團法人桃園縣私立真善美啟能發展中心,0870122,桃園縣中壢市龍昌里1鄰龍昌路346之20號,辦理社會福利慈善事業。,捐助,桃園縣政府中華民國87年1月16日87府社福字第009636號,永久,1000000.00,1,0960806,0960919,0960821,,章程第5、9、16、17條變更（96年法字第4號）,,,,
096法登他000117,1,2,林光輝,304,0960814,0960814,0960814,7冊61頁,2,4,劉紘瑜,財團法人農漁會聯合資訊中心,0880621,桃園縣蘆竹鄉文中路1段107號,本中心在策進農、漁會整體業務電腦化，建立相關之服務資訊系統，增進工作效率，提昇服務品質，促進業務發展為宗旨。,捐助,行政院農業委員會88年5月12日（88）農輔字第88120213號函,永久,6500000.00,1,0960814,0960919,0960829,,,,,,
096法登他000118,1,2,林光輝,117,0960814,0960814,0960814,3冊73頁,2,4,金振群,財團法人台灣省桃園縣基督徒聚會處,0811116,桃園縣楊梅鎮文化街177號,傳揚基督耶穌福音，引人歸向真神。,捐助,桃園縣政府61年10月2日桃府民行字第74331號,永久,2837280.00,1,0960814,0960919,0960827,,,,,,
096法登他000119,1,2,林光輝,274,0960815,0960815,0960815,7冊1頁,2,4,張奬爐,財團法人桃園縣私立嘉惠啟智教養院,0871102,"桃園縣大溪鎮瑞源里7鄰番子寮22之6號 、22之7號",配合政府辦理社會福利工作及收容中度以上之智能不足及多重障礙者，施以教育、訓練、養護、復健，並開發其潛存能力，促進其身心健康發展，培養適應社會生活能力，期能回歸社會過正常化生活為目的。,捐助,桃園縣政府87年10月27日87府社福字第217828號,永久,1000000.00,1,0960815,0960921,0960828,,,,,,
096法登他000120,1,2,林光輝,65,0960816,0960817,0960817,2冊103頁,1,8,葉斯水,財團法人先鋒品質管制學術研究基金會,0720810,桃園縣中壢市中山路88號14樓,提高國內品質管制學術之水準。,捐助,教育部中華民國96年7月24日臺社(四)字第0960113998號函,永久,1000000.00,1,0960817,0961031,0960829,,,,,,
096法登他000121,1,2,林光輝,392,0960817,0960817,0960817,9冊35頁,2,3,葉順英,財團法人桃園縣私立福祿貝爾國民小學,0900723,桃園縣龍潭鄉金龍路223號,響應政府鼓勵私人興學，強化國民教育成效。,捐助,桃園縣政府中華民國96年8月14日府教國字第0960268557號函,永久,5400000.00,1,0960817,0960919,0960903,,,,,,
096法登他000122,1,2,林光輝,29,0960821,0960822,0960822,1冊109頁,2,11,朱仁才,財團法人台灣省桃園縣私立永平高級工商職業學校,0651018,桃園縣楊梅鎮埔心永平路480號,本財團以舉辦私立永平高級工商職業學校並謀其發展為目的。,捐助,台灣省政府教育廳中華民國60年8月12日核准立案,永久,482937516.00,1,0960822,0961031,0960921,,,,,,
096法登他000123,1,2,林光輝,19,0960821,0960830,0960830,1冊73頁,2,12,劉奕彩,財團法人新生醫護管理專科學校,0620517,桃園縣平鎮市福林里115號,創辦新生醫護管理專科學校，以培養醫事技術人才，並謀其健全與發展。,捐助,教育部中華民國96年8月17日臺技(二)字第0960126938A號函,永久,920892518.00,1,0960830,0960919,0960907,,,,,,
096法登他000124,1,2,林光輝,399,0960827,0960827,0960827,9冊49頁,2,2,呂代豪,財團法人台灣省桃園縣基督教中宣拓荒宣教聯會,0900910,桃園縣中壢市內厝里2鄰內厝子17之6號,以宣揚基督教義、訓練廣傳福音及社會工作人才並興辦社會慈善公益及教育文化工作為目的。,捐助,桃園縣政府中華民國96年8月2日府民宗字第0960246466號函,永久,13992600.00,1,0960827,0960921,0960907,,,,,,
096法登他000125,1,2,林光輝,573,0960828,0960828,0960828,12冊95頁,1,,黃河明,財團法人憶聲科技文教基金會,0950727,桃園縣中壢市工業區中園路198號,致力於科技與人文之結合，以人才培訓、菁英獎助、弱勢團體關懷、文教與公益活動之推動為宗旨。,捐助,教育部中華民國96年8月17日台社(四)字第0960125998號函,永久,30000000.00,1,0960828,0961031,0960927,,,,,,
096法登他000126,1,2,林光輝,255,0960906,0960906,0960906,6冊61頁,2,4,何源旺,財團法人新莊社區發展協會新莊國民小學文教基金會,0870623,桃園縣蘆竹鄉大新路380巷121號,協助新莊國小改善教學環境、教師進修、師生急難救助、品德兼優學生奬助、藝文活動獎助。,捐助,桃園縣政府中華民國96年8月23日府教社字第0960280841號函,永久,3100000.00,1,0960906,0961031,0960927,,,,,,
096法登他000127,1,2,林光輝,373,0960906,0960914,0960914,8冊99頁,2,3,陳永發,財團法人桃園縣蘆竹鄉大華國民小學教育事務基金會,0891228,桃園縣蘆竹鄉大華街98號,以協助桃園縣蘆竹鄉大華國民小學改善環境、發展校務、獎勵優良教師及研究進修、獎勵學生參加各項競賽活動、發行教育刊物，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國96年8月29日府教社字第0960289788號函,永久,2000000.00,1,0960914,0961031,0961004,,,,,,
096法登他000128,1,2,林光輝,57,0960911,0961001,0961001,2冊71頁,2,12,方偉珍,財團法人桃園縣私立方曙高級商工職業學校,0701221,桃園縣龍潭鄉中原路1段50號,創立私立方曙工業家事職業學校，以發展技職教育為志業。,捐助,教育部中華民國96年9月6日部授教中(三)字第0960517618號函,永久,109003306.00,1,0961001,0961119,0961024,,,,,,
096法登他000129,1,2,林光輝,75,0960921,0961004,0961004,2冊143頁,2,8,許銘松,財團法人廣東高雷會館,0750808,桃園縣中壢市龍泉街63之67號,設祖先牌位統一奉祀，辦理高雷子弟奬助學金及協助政府辦理社會公益事業。,捐助,桃園縣政府75年6月25日民禮字第80734號函准許設定。,永久,2657589.00,1,0961004,0961119,0961029,,,,,,
096法登他000130,1,2,林光輝,24,0960929,0961002,0961002,1冊93頁,1,11,林茂源,財團法人台灣省桃園縣壽山巖觀音寺,0540517,桃園縣龜山鄉嶺頂村西嶺頂18號,為宣揚佛教道德，敦睦信徒友誼，樹立團結互助精神興辦社會公益事業。,捐助,桃園縣政府54年1月23日桃府民行字第2256號函許可設立,永久,668367.00,1,0961002,0961031,0961017,,,,,,
096法登他000131,1,2,林光輝,562,0961003,0961003,0961003,12冊73頁,1,1,江金田,財團法人桃園縣私立觀音愛心家園,0950504,桃園縣觀音鄉成功路1段250巷21號,以辦理社會福利慈善事業及身心障礙者之托育養護為宗旨，秉持以「關懷、專業、創新」的服務理念，對收容者施予教育、訓練、養護、復健、激發其潛能，促進其身心健全發展，培養其適應社會能力，期能回歸社會正常化生活。,捐助等,桃園縣政府中華民國95年4月27日府社障字第0950119741號函,永久,13920000.00,1,0961003,0961119,0961018,,,,,,
096法登他000132,1,2,林光輝,59,0961009,0961011,0961011,2冊79頁,2,12,劉創黎,財團法人台北高爾夫俱樂部,0601120,桃園縣蘆竹鄉坑子村赤塗崎34之1號,以提倡高爾夫球運動及其他體育活動，並襄助社會公益及設置示範農場及園藝研究為目的。,捐助,桃園縣政府中華民國96年10月2日府教體字第0960330835號函,永久,38625903.00,1,0961011,0961119,0961023,,,,,,
096法登他000133,2,2,林光輝,542,0961019,0961022,0961022,12冊35頁,1,1,彭賢茂,社團法人桃園縣稅務代理人協會,0941103,桃園市成功路2段157號4樓,本會以稅務學術之闡揚、制度之改進、協助國家社會之財經建設、促進社會公益與稅務代理人事業之發展、並增進其職務上之信譽為宗旨。而成立全國性之稅務代理人組織。,會費等,桃園縣政府中華民國94年8月22日府社行字第0940226570號,永久,0.00,1,0961022,0961130,0961102,,,,,,
096法登他000134,1,2,林光輝,49,0961019,0961022,0961022,2冊40頁,2,8,林瑞金,財團法人台灣省桃園縣桃園鴻福寺,0671020,桃園市民生路231號,為宣揚佛教道德及興辦慈善教育、公益事業為宗旨。,捐助,桃園縣政府中華民國66年9月19日府民造字第94279號函。,永久,4543000.00,1,0961022,0961119,0961106,,,,,,
096法登他000135,1,2,林光輝,42,0961022,0961029,0961025,2冊9頁,2,15,簡等,財團法人臺灣省桃園縣桃園佛教蓮社,0660816,桃園縣桃園市朝陽街12號,一．以釋迦牟尼佛之教義為準則，勤修教法續佛慧命。二．本法以專修「淨土法門」念佛，報佛恩為宗旨。三．本法以弘揚大乘佛法，導正人心，淨化社會，興辦慈善公益事業，福利社會人群為宗旨。,捐助,桃園縣政府53年3月7日第01603號函許可設立,永久,384508.00,1,0961029,0961214,0961119,,,,,,
096法登他000136,1,2,林光輝,519,0961022,0961023,0961023,11冊91頁,1,,張煥禎,財團法人壢新醫學研究發展基金會,0940505,桃園縣平鎮市延平路2段430巷87弄12號,本會為促進醫學研究發展，鼓勵結合醫療院所及其從業人員，廣泛針對臨床、社區、預防醫學、醫院管理及衛生行政等範疇，推動相關實務研究及交流推廣為目的。,捐助,行政院衛生署中華民國94年4月7日衛署醫字第0940205033號函,永久,10000000.00,1,0961023,0970204,0961114,,,,,,
096法登他000137,1,2,林光輝,458,0961030,0961030,0961030,10冊67頁,2,2,楊盛進,財團法人桃園縣私立康福智能發展中心,0921014,桃園縣平鎮市東豐路205．207號,"一.提供辦理各項社會福利、慈善、早期療育等相關事業，專事收容、教養、訓練身心障礙者(含發展遲緩兒)。
二.分別施以養護、復健、教育、生活技能訓練、工作技能訓練、職業性向培養及陶冶、協助就業及諮詢晤談等相關服務，培養其健全人格與學習謀生技藝，冀能適應於社會為目的。",捐助,"桃園縣政府中華民國92年9月30日 府社障字第0920223723號函",永久,1000000.00,1,0961030,0961130,0961119,,,,,,
096法登他000138,1,2,林光輝,40,0961030,0961030,0961030,2冊1頁,2,13,王宇傑,財團法人南亞技術學院,0581016,桃園縣中壢市中山東路3段414號,創辦南亞技術學院以配合國家經濟建設，培養五育均衡發展之專技管理人才為目的。,捐助,教育部中華民國58年10月2日台（五八）專字第20363號許可設立,永久,1326862296.81,1,0961030,0961119,0961106,,,,,,
096法登他000139,1,2,林光輝,46,0961030,0961030,0961030,2冊27頁,2,9,游象木,財團法人台灣省桃園縣中壢仁海宮,0531030,桃園縣中壢市延平路198號,宣揚佛教道德敦睦信徒友誼增進福利樹立團結互助精神並興辦慈善育英公益事業。,捐助,桃園縣政府53年8月14日桃府民行字第39623號,永久,116307689.00,1,0961030,0961130,0961112,,,,,,
