登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
084法登他000078,1,2,謝怜聰,221,0841006,0841006,0841007,8冊14頁,2,6,"黎  明",財團法人臺灣省臺中市私立嶺東高級工商職業學校,0620621,臺中市南屯區嶺東路二號,遵照國家教育政策暨現行教育法令之規定，辦理嶺東高級工商職業學校。,由蔡亞萍先生、黎明女士捐贈,"臺灣省政府教育廳    中華民國六十年七月一日",永　久,227415088.00,1,0841006,,,,,,,,
084法登他000079,1,2,謝怜聰,444,0841009,0841009,0841011,13冊25頁,1,2,董事長,財團法人臺中縣文化建設基金會,0800206,臺中縣豐原市圓環東路七八二號,宏揚中華文化，提昇生活素質為宗旨。,由文建會捐助,臺中縣政府　　中華民國七十九年十二月十日,永　久,61035000.00,1,0841009,,,,,,,,
084法登他000080,1,2,謝怜聰,532,0841009,0841011,0841012,15冊15頁,2,15,蘇南成,財團法人金屬工業研究發展中心,0820524,高雄市楠梓區高南公路一００一號,從事研究發展，厚植工業服務與技術推廣之能力，以訓練專門人員及生產與管理、環境檢測、技術服務及展示等方式輔導協助國內金屬及其相關工業改善設備，提高管理及生產技術，研究改良製造方法及成本控制，以有效利用金屬資,由行政院經濟建設委員會等捐助。,經濟部　　中華民國五十二年八月二十一日,永　久,42344600.00,1,0841011,,,,,,,,
084法登他000081,2,2,謝怜聰,605,0841012,0841013,0841014,16冊38頁,2,2,許丁鑫,社團法人臺中縣臺中加工出口區同慈會,0830922,臺中縣潭子鄉建國路一號,以同舟共濟、慈善為懷之精神，致力於服務人群之工作。,會員會費等,"臺中縣政府     中華民國八十二年四月二十八日　八二府社行字第九六九一０號","永  久",1000000.00,1,0841013,,,,,,,,
084法登他000082,1,2,謝怜聰,356,0841016,0841016,0841017,11冊35頁,2,3,翁仲堯,財團法人臺中縣私立博愛社會福利慈善事業基金會,0751127,臺中縣豐原市安和路四十號,(一)辦理急難貧困救濟。(二)低收入照顧。(三)老弱無依之救助。(四)相關之社會福利慈善事業。,由縣內各鄉鎮市捐助,"臺中縣政府   中華民國七十五年七月十一日","永  久",14000000.00,1,0841016,,,,,,,,
084法登他000083,1,2,謝怜聰,503,0841026,0841026,0841027,14冊35頁,2,2,施金池,財團法人中華幼兒教育發展基金會,0810727,臺中縣霧峰鄉成功路二四０號二樓,以創造幼兒教育良性發展環境，提昇幼教品質，護益幼苗成長為宗旨。,臺灣省政府教育廳捐助,"教育部   　　中華民國八十一年六月三十日",永　　久,25000000.00,1,0841026,,,,,,,,
084法登他000084,1,2,謝怜聰,162,0841026,0841027,0841027,7冊1頁,1,9,陳本源,財團法人臺灣省臺中縣私立致用高級商工職業學校,0560626,臺中縣大甲鎮東陽新村七十一號,創辦私立致用高級商工職業學校並謀其發展。,由周楨等捐助,"臺灣省政府教育廳     中華民國五十六年五月一日","永  久",285699457.00,1,0841027,,,,,,,,
084法登他000085,1,2,謝怜聰,501,0810710,0841027,0810715,14冊33頁,2,2,程良雄,財團法人臺灣省圖書館事業文教基金會,0841027,臺中市精武路二九一之三號（省立臺中圖書館內）,推行社會教育，發揚中華文化，促進圖書資料之運用與流通，倡導正當休閒活動，以提昇國民文化水準與生活品質。,臺灣省政府教育廳及盧啟盛等人捐助,"臺灣省政府教育廳       中華民國八十一年六月二十二日","永  久",12000000.00,1,0841027,,,,,,,,
084法登他000087,1,2,謝怜聰,474,0841103,0841103,0841104,14冊6頁,1,1,林淑珍,財團法人基督教客西馬尼會,0801226,臺中縣潭子鄉中山路一段一八四巷五號,本神愛世人精神，在臺中縣傳揚基督教教義，辦理社會公益慈善事業。,由陳英明、葉秋香捐助,臺中縣政府　　中華民國八十年十月一日,永　久,18372000.00,1,0841103,,,,,,,,
084法登他000088,1,2,謝怜聰,246,0841103,0841103,0841104,9冊23頁,2,7,蔡友泉,財團法人臺灣省臺中市天道三佛院,0631210,臺中市西區臺中港路一段三六０巷三十五號,主奉彌勒佛、觀音佛、濟公活佛，並遵行政府頒佈之寺廟監督條例，宣揚中華文化，復興固有道德，改善社會風氣並興辦慈善事業為宗旨。,由陳錦雄捐助,臺中市政府　　中華民國六十三年十月二十二日,永　久,3526342.00,1,0841103,,,,,,,,
084法登他000089,1,2,謝怜聰,218,0841103,0841103,0841104,8冊11頁,1,0,林柏榕,財團法人臺灣省臺中縣私立立人高級中學,0620522,臺中縣大里市中興路二段三八０號,為創辦私立立人高級中學維護財產之完整，以謀學校發展為目的。,由王固盤等十五人捐助,"臺灣省政府教育廳 　　中華民國六十二年三月二十三日 八三教二字第一０二二八０號","永  久",136318938.00,1,0841103,,,,,,,,
084法登他000090,1,2,謝怜聰,95,0841109,0841110,0841111,4冊9頁,2,5,何玉魚,財團法人臺灣省臺中市靈山寺,0451031,臺中市南區建成路一一六六號,以宏揚大乘佛教專修淨土法門提倡國民道德輔助社會福利為宗旨。,由林許悅、施拗捐助。,"臺中市政府    中華民國四十五年十月二十七日","永  久",183118439.00,1,0841110,,,,,,,,
084法登他000091,1,2,謝怜聰,137,0841116,0841116,0841117,5冊21頁,1,0,董事長,財團法人臺灣省臺中市私立新民高級商工職業學校,0510227,臺中市三民路三段二八九號,為創辦臺灣省臺中市私立新民高級商工職業學校並謀其發展為目的。,由張煥珪等捐助,"臺灣省政府教育廳     中華民國四十九年六月十七日","永  久",788612383.00,1,0841116,,,,,,,,
084法登他000092,1,2,謝怜聰,512,0841123,0841205,0841206,14冊44頁,2,2,林錦鎕,財團法人臺中縣私立群賢社會福利慈善事業基金會,0811021,臺中縣豐原市圓環東路一七六號,救助老弱無依、貧困病患、低收入戶及辦裡老人兒童殘障福利。,由林錦鎕等捐助,"臺中縣政府      中華民國八十一年九月三十日","永 久",3500000.00,1,0841205,,,,,,,,
084法登他000093,1,2,謝怜聰,184,0841124,0841124,0841125,7冊41頁,1,0,董事長,財團法人私立嶺東商業專科學校,0580531,臺中市南屯區嶺東路一號,遵照國家教育政策暨現行教育法令之規定，辦理嶺東商業專科學校，並謀其發展。,"蔡亞萍先生、黎  明女士捐助","教育部     中華民國五十三年九月四日","永  久",784546495.00,1,0841124,,,,,,,,
084法登他000094,1,2,謝怜聰,474,0841128,0841128,0841129,14冊6頁,1,0,林淑珍,財團法人基督教客西馬尼會,0801226,台中縣潭子鄉中山路一段一八四巷五號,本神愛世人精神，在台中縣傳揚基督教教義，辦理社會公益慈善事業。,由陳英明葉秋香捐助,八十年十月一日台中縣政府,永久,27372000.00,1,0841128,,,,,,,,
084法登他000095,1,2,謝怜聰,130,0841128,0841128,0841129,5冊14頁,1,0,董事長,財團法人臺灣省臺中縣私立明臺家事商業職業學校,0500818,臺中縣霧峰鄉萊園路九十一號,為遵照國家政策暨現行教育法令之規定辦理中等學校並謀其發展。,由林攀龍等捐助,"臺灣省政府教育廳    中華民國三十九年八月四日","永  久",123823171.00,1,0841128,,,,,,,,
084法登他000096,1,2,謝怜聰,386,0841201,0841204,0841205,12冊17頁,1,0,廖泉生,財團法人臺中市私立仁愛社會福利慈善事業基金會,0770113,臺中市柳川東路三段三十六號,以舉辦社會福利慈善事業為宗旨。,由廖泉生等人捐助,"臺中市政府   中華民國七十七年一月六日","永  久",10000000.00,1,0841204,,,,,,,,
084法登他000097,1,2,謝怜聰,298,0841201,0841204,0841205,10冊27頁,2,6,林榮明,財團法人臺灣省臺中市靈興宮,0691111,臺中市北區大誠街一三一巷十七弄十二號,崇奉城隍尊神為主神並供奉諸神像、健全信仰、力求民俗改善，興辦社會福利公益慈善事業為宗旨。,由李地、楊春來捐助,臺中市政府　　中華民國六十九年八月八日,永　久,1930000.00,1,0841204,,,,,,,,
084法登他000098,1,2,謝怜聰,622,0841208,0841209,0841211,17冊5頁,1,1,劉銓忠,財團法人臺灣省臺中環境綠化基金會,0840126,臺中市北區尊賢街十一號,一、農田水利事業之研究發展。二、環境綠化事業之研究發展與推廣。三、農田水利與環境綠化技術之研究。四、維護灌排渠道自然生態之研究。五、其他農田水利相關業務研究。,由臺灣省臺中農田水利會捐助,"臺灣省政府建設廳     中華民國八十四年一月十九日","永  久",500000000.00,1,0841209,,,,,,,,
084法登他000099,1,2,謝怜聰,420,0841208,0841211,0841212,13冊1頁,2,3,董事長,財團法人立夫醫藥研究文教基金會,0790106,臺中市學士路九十一號,協助發展中國醫藥為宗旨。,由陳立夫捐助,"教育部      中華民國七十八年十月六日","永  久",39219771.00,1,0841211,,,,,,,,
084法登他000100,1,2,謝怜聰,332,0841208,0841211,0841212,11冊11頁,2,5,董事長,財團法人臺灣省私立佛教密藏院慈善事業基金會,0740714,臺中縣大里鄉國光路二段七六九號五樓之一,以佛教慈悲宏願，推展社會福利事業，宏揚佛教教義，淨化人心，發揚中華文化。,由陳光凱等捐助,"臺灣省政府社會處   中華民國七十三年九月五日",永　久,12000000.00,1,0841211,,,,,,,,
084法登他000101,1,2,謝怜聰,143,0841208,0841211,0841212,5冊27頁,2,10,盧精華,財團法人臺中市私立懷恩國民中學,0520513,臺中市臺中港路三段一八一號,為遵照國家教育政策暨現行教育法令之規定，辦理國民中學並謀其發展。,由東海大學董事會捐助,"臺灣省政府教育廳　   中華民國四十七年八月一日",永　久,9280350.00,1,0841211,,,,,,,,
084法登他000102,1,2,謝怜聰,170,0841211,0850115,0850115,7冊13頁,2,4,林子玉,財團法人臺灣省臺中市集興宮,0570405,臺中市中區光復路一四二號,宣揚教義，提倡國民道德，善導濟世救眾，協助政府推行改善民俗，發揚國粹，提倡正當娛樂，敦睦信徒，促進互助精神，興辦公益慈善事業，組織劇團經常公演以宣導中華固有文化及民間藝術。,信徒捐助,臺中市政府　　中華民國五十六年十二月七日,永　久,368140.00,1,0850115,,,,,,,,
084法登他000103,1,2,謝怜聰,644,0841214,0841215,0841216,17冊28頁,1,1,廖顯彰,財團法人中興土木科技發展文教基金會,0840904,臺中市南區國光路二五０號土木系,以提昇土木工程科技水準，協助國立中興大學土木工程學系與國立中興大學土木學系系友會發展為宗旨。,由方富民等人共同捐助,"臺中市政府    中華民國八十四年八月二十三日",永　久,2000000.00,1,0841215,,,,,,,,
084法登他000104,1,2,謝怜聰,616,0841214,0841215,0841216,16冊50頁,1,1,徐慶祥,財團法人逢甲會計教育基金會,0840104,臺中市西區文華路一００號,本會以促進會計之研究及發展為宗旨，辦理左列業務：一、協助會計理論之研究及會計實務之發展。二、會計專業人才之培育及研究獎助。三、舉辦會計學術研討會。四、會計圖書及設備購置之補助。,由徐慶祥等捐助,"臺灣省政府教育廳     中華民國八十三年十二月十九日 八三教五字第一九六四九號","永  久",7500000.00,1,0841215,,,,,,,,
084法登他000105,1,2,謝怜聰,233,0841218,0841218,0841219,9冊10頁,1,0,董事長,財團法人私立逢甲大學,0630520,臺中市西屯區文華路一００號,遵照國家教育政策暨現行法令之規定辦理逢甲大學並謀其健全發展。,由私立逢甲工商學院董事會現有之財產提供,"教育部      中華民國四十八年十一月九日","永  久",2688980736.00,1,0841218,,,,,,,,
084法登他000106,1,2,謝怜聰,122,0841218,0841218,0841219,5冊6頁,2,7,周汝川,財團法人私立中山醫學院,0500405,臺中市南區大慶街二段一一三號,為創辦醫學教育，養成醫學專門人材為目的。,由周汝川等捐助,"教育部　  中華民國五十一年五月二十八日　(51)高字第七二五一號","永  久",2216784897.00,1,0841218,,,,,,,,
084法登社000001,2,1,謝怜聰,618,0840104,0840104,0840105,16冊49頁,,0,蕭秋敬,社團法人臺中市中區獅子會,0840104,臺中市忠明路四三二號十一樓之一,本會為敦睦友誼聯絡感情，促進互助合作發揮團隊精神，依照國際獅子會憲章及政府有關法令之規則，協助社會公益事業急難救助，並發展人類博愛互助精神，增進國際間友誼，尊重自由啟發智惠提倡社會福利，促進國際工商合作與,會員會費、捐贈、基金利息及其他收入。,臺中市政府　中華民國七九年十一月十五日,永久,501358.00,1,0840104,,,,,,,,
084法登社000002,2,1,謝怜聰,617,0840106,0840106,0840107,17冊1頁,,0,"劉  陽",社團法人臺中市正大墩獅子會,0840106,臺中市東興路二段一八六號四樓之一,以發揚人類博愛互助精神，提倡社會福利。,會員會費,"臺中市政府  中華民國八十三年十月二四日","永  久",1000000.00,1,0840106,,,,,,,,
084法登社000003,2,1,謝怜聰,625,0840218,0840220,0840221,17冊8頁,,0,林秋枝,社團法人臺灣省國際獅子會第六聯合會,0840220,臺中市美村路二段一八六號九樓,一、發揚人類博愛互助精神。二、增進國際友誼。三、尊重自由啟發智慧。四、提倡社會福利。五、促進國家安全。,會員會費等,"臺灣省政府社會處   中華民國八十一年四月三十日","永  久",7400000.00,1,0840220,,,,,,,,
084法登社000004,2,1,謝怜聰,626,0840220,0840220,0840221,17冊9頁,,0,張子勳,社團法人臺灣省國際獅子會第二聯合會,0840220,臺中市美村路二段一八六號九樓,一、發揚人類博愛互助精神。二、增進國際友誼。三、尊重自由啟發智慧。四、提倡社會福利。五、促進國家安全。,會員會費等,"臺灣省政府社會處  中華民國八十一年五月二二日","永  久",2000000.00,1,0840220,,,,,,,,
084法登社000005,2,1,謝怜聰,627,0840320,0840330,0840331,17冊10頁,,0,王利民,社團法人臺中縣聲暉協進會,0840330,臺中縣潭子鄉中山路一段一八五巷二弄十八號,倡導聽障兒之學前口語教育，提供家長專業知識訊息，謀聽障者之教育品質與就業機會。,社員會費等,"臺中縣政府  中華民國八十一年六月十五日","永  久",2631200.00,1,0840330,,,,,,,,
084法登社000006,2,1,謝怜聰,630,0840323,0840323,0840324,17冊13頁,,0,陳進慶,社團法人國際獅子會中華民國總會臺灣省臺中縣臺中港獅子會,0840323,臺中縣沙鹿鎮光榮街九十四號八樓之四,"一、發揚人類博愛互助精神 二、增進國際間友好之關係 三、尊重自由，啟發智慧 四、提倡社會福利 五、促進國家安全。",會員會費等,"臺中縣政府  中華民國八十三年九月二十二日",永久,500000.00,1,0840323,,,,,,,,
084法登社000007,2,1,謝怜聰,631,0840323,0840323,0840324,17冊14頁,,0,黃松森,社團法人臺灣省慈意愛心會,0840323,臺中縣霧峰鄉桐林村暗坑巷二十四之三號,"本會為依人民團体法設立,非以營利為目的之社會團體,以幼吾幼以及人之幼, 老吾老以及人之老 發揮 人飢己飢,人溺己溺 之精神,集眾人之力,致博愛之仁予急需之人 為宗旨。",社員會費及其他捐款。,"臺灣省政府社會處  中華民國八十四年一月十六日",永久,500000.00,1,0840323,,,,,,,,
084法登社000008,2,1,謝怜聰,633,0840508,0840508,0840509,17冊16頁,,0,曾水科,社團法人臺中市安祥禪學研究會,0840508,臺中市五權路一之六十七號八樓之二,以研究禪學典藉，發揚中華文化，淨化人心，和諧社會為宗旨,會員會費等,"臺中市政府 　中華民國八十四年四月十九日","永    久",20000.00,1,0840508,,,,,,,,
084法登社000009,2,1,謝怜聰,637,0840622,0840622,0840623,17冊20頁,,0,林貴樹,社團法人臺中縣啟智協會,0840622,臺中縣豐原市長壽路南一巷二號,本會以增進智障者家長間之聯繫，共謀殘障福利之發展，喚起社會大眾對殘障福利之正確認識為宗旨。,會員會費、政府補助、捐款、基金孳息,臺中縣政府　　中華民國七十八年十一月六日,永　　久,1022914.00,1,0840622,,,,,,,,
084法登社000010,2,1,謝怜聰,638,0840713,0840714,0840715,17冊21頁,,0,馮煥光,社團法人臺中市抗癌人保健協會,0840714,臺中市西區忠明南路一九０號,本會鼓勵並協助癌症病人及早就醫意願，輔導癌症病人家屬建立協同治療，保健預防之觀念，增進會員友誼，互相鼓勵，並憑自身見證，勸使人們注意防癌觀念，促進大眾健康為宗旨。,社員會費等,"臺中市政府  中華民國八十四年四月二十八日","永   久",40000.00,1,0840714,,,,,,,,
084法登社000011,2,1,謝怜聰,640,0840721,0840726,0840727,17冊23頁,,0,林慶昇,社團法人臺中市急難搜救協會,0840726,臺中市北平路二段一八八號,本會為依法設立，非以營利為目的之社會團體，於一般民眾發生災難時，給予迅速救助，以發揚人溺己溺之博愛精神，達到救災、救人之目的為宗旨。,會員會費等,臺中市政府　中華民國八十四年五月十九日,永　　久,30000.00,1,0840726,,,,,,,,
084法登社000012,2,1,謝怜聰,641,0840807,0840818,0840819,17冊25頁,,0,許清良,社團法人臺中縣大安鄉長春會,0840818,臺中縣大安鄉中庄村一鄰五號,本會以聯繫本鄉六十歲以上之民眾感情和休閒聚會擴大見聞及提供專長之人員一個活動空間，並促進團結為宗旨。,會員會費等,臺中縣政府　中華民國八十二年十一月八日,永　　久,464800.00,1,0840818,,,,,,,,
084法登社000013,2,1,謝怜聰,643,0840822,0840822,0840823,17冊27頁,,0,施永吉,社團法人臺灣省社會公益服務協會,0840822,臺中市忠明南路一一一四號十樓之二,本會以結合社會志願服務人士，餘暇奉獻蔚為助人風氣，發揚人飢己飢、人溺己溺精神，在組織體系下相互激勵，發展社會福利服務工作，配合政府推展社會福利政策，行善濟人為宗旨。,會員會費等,"臺灣省政府社會處  中華民國八十四年六月二十三日","永  久",558869.00,1,0840822,,,,,,,,
084法登社000014,2,1,謝怜聰,645,0840904,0840905,0840906,17冊29頁,,0,陳賜銓,社團法人臺灣省臺灣園藝協會,0840905,臺中市北屯區瀋陽路一段五十九號一樓,本會係結合國內外學術界及業者之技術交流，提昇自然環境之維護觀念及自然景觀造園花木資材資訊和設計技術之傳習，協助政府推動基層對環境保護政策之政令，集社會熱誠奉獻之有志從業者提供對社會之實際需要服務，並推展各,會員會費等,"臺灣省政府社會處  中華民國八十四年五月二十二日",永　　久,100000.00,1,0840905,,,,,,,,
084法登社000015,2,1,謝怜聰,647,0840918,0840918,0840919,17冊31頁,,0,廖祿彰,社團法人臺灣省武德武尚德慈善會,0840918,臺中市西屯區龍潭里龍洋巷四十六之七號,本會為依法設立，非以營利為目的之社會團體，以發揚愛心為宗旨，本著人飢己飢，人溺己溺之精神，集腋成裘，救援社會孤貧、傷殘老弱急難者，讓人間充滿愛心，促進祥和之社會。,社員會費等,"臺灣省政府社會處  中華民國八十四年六月二十九日","永  久",1570072.00,1,0840918,,,,,,,,
084法登社000016,2,1,謝怜聰,648,0840925,0840925,0840926,17冊32頁,,0,郭東星,社團法人臺中市臺中扶輪社,0840925,臺中市民權路一０二號八０四室,"鼓勵並養成以服務精神為可貴事業之基礎，尤其著重於鼓勵與培養:藉增交遊 擴展服務之機會。倡導高尚之道德標準。社員以服務精神應用於各方面之活動。透過各業人士而聯結一致之世界性友誼，以增進國際間之了解友善與和平。",會員會費等。,臺中市政府　中華民國八十四年八月十五日,永　　久,668674.00,1,0840925,,0840926,,,,,,
084法登社000017,2,1,謝怜聰,651,0841012,0841013,0841014,17冊35頁,,0,張鍾緣,社團法人臺中市西屯慈愛會,0841013,臺中市西屯區同心路四十四號,本會為依法設立，非以營利為目的之團體，以社會救助為宗旨。,會員會費等,"臺中市政府社會局  中華民國八十四年八月二十三日",永　　久,50000.00,1,0841013,,,,,,,,
084法登社000018,2,1,謝怜聰,654,0841018,0841116,0841117,17冊38頁,,0,程道遠,社團法人臺中縣河南同鄉會,0841116,臺中縣豐原市水源路六一五號三樓十五號,連絡同鄉情感，倡導合作互助擁護政府政策，促進地方繁榮。,會員會費等,臺中縣政府,"永  久",30000.00,1,0841116,,,,,,,,
084法登社000019,2,1,謝怜聰,656,0841128,0841130,0841201,17冊39頁,,0,陳耀南,社團法人臺中縣烏日鄉學田社區發展協會,0841130,臺中縣烏日鄉學田路一０九號,本會為依法設立、非以營利為目的之社會團體，以促進社區發展，增進居民福利，建設安和融洽，團結互助之現代化社會為宗旨。,會員會費等,臺中縣政府　　中華民國八十四年四月十五日,"永  久",40000.00,1,0841130,,,,,,,,
084法登社000020,2,1,謝怜聰,657,0841201,0841205,0841206,17冊41頁,,0,林梧桐,社團法人臺中縣沙鹿鎮鹿峰老人福利會,0841205,臺中縣沙鹿鎮星河路四二一號,係以關懷及扶助老人日常生活，提倡正當休閒康樂活動，提高老人生活品質及地位，健全祥和安樂社會，並發展社區制度，使老人均能頤養天年，安心生活為宗旨。,會員會費等。,"臺中縣政府  中華民國八十四年十月七日",永　　久,2336000.00,1,0841205,,,,,,,,
084法登社000021,2,1,謝怜聰,658,0841201,0841205,0841206,17冊42頁,,0,陳明裕,社團法人臺中縣中和慈善會,0841205,臺中縣后里鄉中和路一三七巷五號,一、以發輝慈善為懷，人溺己溺之精神，提高社會文化道德為宗旨。二、以行善為快樂之本。三、本會不具政治宗教色彩。,會員會費等。,臺中縣政府　　中華民國八十四年八月二十四日,永　　久,350000.00,1,0841205,,,,,,,,
084法登社000022,2,1,謝怜聰,659,0841208,0841211,0841212,17冊43頁,,0,許有進,社團法人臺灣省廣亮慈善會,0841211,臺中市東區大智路三五九號,"秉持 老吾老以及人之老，幼吾幼以及人之幼 及 助人為快樂之本 為宗旨，積水成淵、集腋成裘的精神,及時援助社會上孤苦無依的急難者，讓溫暖與愛心 充滿人間。",會員會費等,臺灣省政府社會處　中華民國七十九年一月八日,永　　久,50000.00,1,0841211,,,,,,,,
084法登社000023,2,1,謝怜聰,660,0841214,0841218,0841219,17冊44頁,,0,廖文建,社團法人臺中市北屯獅子會,0841218,臺中市南屯路二段十八號十之四號,一、發揚人類博愛互助精神。二、增進國際間友誼。三、尊重自由啟發智慧。四、提倡社會福利。五、促進國家安全。,會員會費等,臺中市政府　　中華民國八十三年一月二十二日,永　　久,993538.00,1,0841218,,,,,,,,
084法登社000024,2,1,謝怜聰,661,0841214,0841218,0841219,17冊45頁,,0,陳文苓,社團法人國際扶輪社中華民國總社臺灣省臺中市第十四社,0841218,臺中市大隆路二十號五樓之一,鼓勵並養成以服務精神為可貴事業之基礎，尤其注重鼓勵與培養：一、藉增廣交遊為擴展服務之機會。二、倡導高尚之道德標準；認識有益社會的職業之價值，尊重本身之職業，藉以服務社會。三、社員以服務精神應用於生活、業務,會員會費等,臺中市政府　　中華民國八十一年八月二十一日,永　　久,2862041.00,1,0841218,,,,,,,,
084法登社000025,2,1,謝怜聰,662,0841221,0841221,0841222,17冊46頁,,0,張光瑤,社團法人臺中市南門扶輪社,0841221,臺中市民生路一九七號十二樓五室,非以營利為目的之社會團體，以鼓勵並培養以服務理想為可貴事業之基礎為宗旨。,會員會費等,臺中市政府　　中華民國八十四年二月十四日,永　　久,1463911.00,1,0841221,,,,,,,,
084法登財000001,1,1,謝怜聰,616,0840104,0840104,0840105,16冊50頁,,0,徐慶祥,財團法人逢甲會計教育基金會,0840104,臺中市西區文華路一００號,本會以促進會計之研究及發展為宗旨，辦理左列業務：一、協助會計理論之研究及會計實務之發展。二、會計專業人才之培育及研究獎助。三、舉辦會計學術研討會。四、會計圖書及設備購置之補助。,由徐慶祥等捐助。,"臺灣省教育廳 中華民國八十三年十二月十九日","永  久",5000000.00,1,0840104,,,,,,,,
084法登財000002,1,1,謝怜聰,619,0840116,0840116,0840117,17冊2頁,,0,林進蘭,財團法人臺中縣私立高林社會福利慈善事業基金會,0840116,臺中縣大里市中興路二段六二一號,以舉辦社會福利慈善事業為宗旨,郭簡玉霞、林進蘭等捐助,"臺中縣政府  中華民國八十四年元月四日","永  久",10005116.00,1,0840116,,,,,,,,
084法登財000003,1,1,謝怜聰,620,0840119,0840119,0840120,17冊3頁,,0,劉福壽,財團法人神農農業基金會,0840119,臺中市台中港路三段一二五之一號,從事農林漁牧生態及其它有關農業之技術研究暨經營管理等業務運作。結合國內外農業技術人才交流、互助取得農技成果，協助政府落實農業札根，改善農業體質，建設尖端農業保壘以迎接任何時代潮流之挑戰為目的。,由中屋機構關係企業共同捐助。,"行政院農業委員會 　中華民國八十三年十二月二十九日",永久,10000000.00,1,0840119,,,,,,,,
084法登財000004,1,1,謝怜聰,621,0840123,0840123,0840124,17冊4頁,,0,陳文華,財團法人臺中縣教育會文教基金會,0840123,臺中縣清水鎮西社里鰲峰路二五０號,以研究教育協助發展教育及增進教育人員福利為宗旨,由臺中縣教育會捐助,臺中縣政府　中華民國八十四年一月十日,永　　久,3000000.00,1,0840123,,,,,,,,
084法登財000005,1,1,謝怜聰,622,0840126,0840126,0840127,17冊5頁,,0,劉銓忠,財團法人臺灣省臺中環境綠化基金會,0840126,台中市北區尊賢街十一號,一、農田水利事業之研究發展。二、環境綠化事業之研究發展與推廣。三、農田水利與環境綠化技術之研究。四、維護灌排渠道自然生態之研究。五、其他農田水利相關業務研究。,由臺灣省臺中農田水利會捐助,"臺灣省政府建設廳  中華民國八十四年一月十九日","永  久",500000000.00,1,0840126,,,,,,,,
084法登財000006,1,1,謝怜聰,623,0840207,0840207,0840208,17冊6頁,,0,張啟民,財團法人臺中市教育文教基金會,0840207,臺中市三民路三段二八九號,以推動教育事業之發展及增進教育人員福利為宗旨,由臺中教育會捐助,"臺中市政府  中華民國八十四年一月十九日","永  久",3000000.00,1,0840207,,,,,,,,
084法登財000007,1,1,謝怜聰,624,0840209,0840209,0840210,17冊7頁,,0,劉文慶,財團法人中興化學科技文教基金會,0840209,臺中市國光路二五０號中興大學化學系,以促進國立中興大學化學系發展教學研究，並提供企業科技協助，推動國家科技進步為宗旨。,由黃沂榮等人捐助,臺中市政府　中華民國八十四年一月十一日,永　　久,2000000.00,1,0840209,,,,,,,,
084法登財000009,1,1,謝怜聰,628,0840320,0840320,0830321,17冊11頁,,0,賴富源,財團法人威達網路技術服務社,0840320,臺中市北屯區松竹路一七八巷七十六弄一九五之一號,發揮我國科技人才之技術水準，致力於提昇通信品質、改進工程技術、大力發展與建設數位電信系統、有線電視系統、電腦電信與資訊系統，以促進國人生活之自動化、效率化及國家經濟發展為目的。,由凌力通訊有限公司捐助,"交通部  中華民國八四年三月六日","永  久",1000000.00,1,0840320,,,,,,,交通部98.10.6交郵字第09800091623號函,違反交通部審查交通事務財團法人設立許可及監督要點第20、26、31點規定，廢止設立許可
084法登財000011,1,1,謝怜聰,629,0840324,0840324,0840325,17冊12頁,,0,王乃偉,財團法人臺中市私立弘道老人福利基金會,0840324,臺中市北屯區太原路三段一一四一號,辦理老人福利事業,由王乃偉等十人共同捐助,"臺中市政府社會局   中華民國八十四年三月十三日","永  久",10000000.00,1,0840324,,,,,,,,
084法登財000012,1,1,謝怜聰,632,0840418,0840418,0840419,17冊15頁,,0,洪文鐘,財團法人臺中縣私立寶光天恩文教基金會,0840418,臺中縣大里市益民路二段七十號,以配合政府有關法令辦理淨化人心，促進祥和社會為宗旨。,由洪文鐘等捐助,"臺中縣政府教育局  中華民國八十四年四月十二日",永　　久,2000000.00,1,0840418,,,,,,,,
084法登財000013,1,1,謝怜聰,634,0840601,0840601,0840605,17冊17頁,,0,沈木青,財團法人慈訊文教基金會,0840601,臺中市美德街二五五號,以推廣家庭教育，增進親情關係，宏揚家庭倫理，促進社會和諧為宗旨。,由沈木青等人捐助,臺中市政府　　中華民國八十四年五月十日　,永　　久,2000000.00,1,0840601,,,,,,,,
084法登財000015,1,1,謝怜聰,635,0840615,0840615,0840616,17冊18頁,,0,李榮輝,財團法人台中市私立慈光育幼院,0840615,台中市南區瑞光街九號,發揚儒家幼教之精神及佛家慈悲濟眾之心懷，辦理兒童福利慈善事業為宗旨,由李炳南等捐助,台中市政府　八十四年六月十二日,永　　久,17307672.00,1,0840615,,,,,,,臺中市政府中華民國88年11月30日(88)府社福字第161159號,
084法登財000016,1,1,謝怜聰,636,0840621,0840621,0840622,17冊19頁,,0,陳阿水,財團法人臺中市南屯區文山國民小學學校教育發展基金會,0840621,臺中市南屯區忠勇路九十七號,以提升學校教育品質為宗旨，充分運用社會資源協助台中市南屯文山國小改善學校環境，充實教學設備，推動教育研究，發展教育建設。,陳阿水等人捐助,臺中市政府　　中華民國八十四年三月十七日,永　　久,3650000.00,1,0840621,,,,,,,,
